State,countyFIPS,County Name,population,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020,10/28/2020,10/29/2020,10/30/2020
CA,6019,Fresno County,999101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,5.0,1.0,8.0,4.0,12.0,0.0,10.0,15.0,14.0,12.0,6.0,3.0,5.0,16.0,22.0,10.0,17.0,18.0,10.0,0.0,21.0,0.0,43.0,30.0,16.0,4.0,0.0,36.0,20.0,13.0,35.0,24.0,15.0,0.0,40.0,23.0,17.0,26.0,51.0,18.0,0.0,39.0,52.0,53.0,36.0,28.0,44.0,0.0,60.0,39.0,30.0,60.0,82.0,36.0,0.0,71.0,24.0,51.0,34.0,45.0,31.0,34.0,0.0,53.0,96.0,27.0,45.0,40.0,0.0,139.0,32.0,30.0,70.0,66.0,42.0,0.0,0.0,164.0,32.0,77.0,83.0,69.0,0.0,159.0,82.0,112.0,158.0,129.0,58.0,0.0,240.0,187.0,220.0,161.0,321.0,100.0,4.0,333.0,197.0,281.0,337.0,225.0,259.0,0.0,489.0,325.0,0.0,703.0,279.0,376.0,0.0,0.0,474.0,185.0,183.0,441.0,389.0,0.0,685.0,331.0,442.0,344.0,392.0,416.0,0.0,645.0,127.0,597.0,379.0,127.0,644.0,0.0,676.0,186.0,327.0,353.0,406.0,259.0,0.0,556.0,132.0,366.0,346.0,467.0,743.0,0.0,1110.0,306.0,482.0,369.0,368.0,305.0,0.0,574.0,204.0,314.0,139.0,0.0,541.0,0.0,351.0,222.0,357.0,243.0,193.0,169.0,0.0,324.0,0.0,169.0,84.0,59.0,134.0,0.0,279.0,36.0,80.0,69.0,106.0,73.0,0.0,209.0,74.0,101.0,75.0,87.0,93.0,0.0,242.0,76.0,104.0,85.0,90.0,59.0,0.0,210.0,71.0,-67.0,0.0,42.0,97.0,0.0,211.0,104.0,56.0,71.0,17.0,129.0,0.0,255.0,101.0,68.0,108.0,143.0,119.0,0.0,268.0,0.0,238.0,99.0,126.0
CA,6021,Glenn County,28393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,8.0,13.0,0.0,0.0,0.0,16.0,9.0,0.0,1048.0,-1038.0,0.0,0.0,24.0,0.0,7.0,6.0,5.0,0.0,0.0,12.0,7.0,7.0,10.0,14.0,0.0,0.0,5.0,18.0,14.0,8.0,6.0,0.0,0.0,15.0,23.0,8.0,4.0,10.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,7.0,1.0,3.0,0.0,0.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,13.0,10.0,4.0,3.0,5.0,0.0,0.0,0.0,22.0,15.0,7.0,3.0,0.0,0.0,7.0,10.0,0.0,9.0,2.0,0.0,0.0,13.0,5.0,3.0,3.0,4.0,0.0,0.0,15.0,3.0,1.0,1.0,5.0,0.0,0.0,6.0,9.0,3.0,2.0,3.0,0.0,0.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,3.0,5.0,2.0,3.0,5.0,0.0,0.0,14.0,0.0,8.0,3.0,3.0
CA,6023,Humboldt County,135558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,4.0,0.0,3.0,6.0,1.0,9.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,1.0,4.0,0.0,5.0,4.0,5.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,6.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,3.0,3.0,0.0,0.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,12.0,4.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,9.0,35.0,2.0,0.0,0.0,4.0,7.0,6.0,3.0,7.0,0.0,0.0,11.0,5.0,8.0,9.0,3.0,0.0,0.0,14.0,1.0,1.0,3.0,4.0,0.0,0.0,20.0,5.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,25.0,8.0,5.0,5.0,0.0,21.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,5.0,0.0,0.0,7.0,1.0,0.0,6.0,3.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,2.0,0.0,0.0,0.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0
CA,6025,Imperial County,181215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,8.0,4.0,4.0,0.0,8.0,0.0,10.0,7.0,5.0,0.0,10.0,3.0,5.0,2.0,4.0,0.0,8.0,0.0,13.0,17.0,0.0,26.0,0.0,12.0,5.0,0.0,35.0,19.0,18.0,19.0,0.0,0.0,33.0,20.0,15.0,14.0,25.0,0.0,0.0,21.0,21.0,19.0,36.0,57.0,0.0,0.0,52.0,39.0,44.0,65.0,74.0,0.0,0.0,90.0,26.0,83.0,0.0,160.0,0.0,0.0,129.0,78.0,91.0,102.0,0.0,89.0,0.0,117.0,47.0,227.0,468.0,75.0,0.0,0.0,445.0,120.0,253.0,19.0,319.0,433.0,0.0,141.0,91.0,89.0,181.0,85.0,56.0,0.0,0.0,470.0,279.0,195.0,94.0,203.0,0.0,146.0,55.0,281.0,301.0,155.0,60.0,0.0,151.0,153.0,121.0,190.0,105.0,68.0,0.0,150.0,142.0,26.0,165.0,87.0,134.0,0.0,75.0,0.0,193.0,120.0,48.0,100.0,0.0,95.0,27.0,52.0,57.0,68.0,43.0,0.0,39.0,65.0,33.0,0.0,83.0,64.0,0.0,0.0,174.0,52.0,38.0,78.0,23.0,0.0,87.0,123.0,36.0,21.0,41.0,27.0,0.0,3.0,90.0,23.0,64.0,68.0,26.0,0.0,44.0,0.0,35.0,27.0,228.0,40.0,0.0,0.0,15.0,37.0,90.0,35.0,56.0,0.0,17.0,101.0,43.0,22.0,77.0,24.0,0.0,25.0,23.0,52.0,83.0,40.0,54.0,0.0,17.0,25.0,31.0,85.0,9.0,45.0,0.0,29.0,33.0,11.0,25.0,0.0,0.0,0.0,75.0,70.0,44.0,39.0,37.0,0.0,0.0,65.0,59.0,76.0,58.0,32.0,0.0,0.0,182.0,0.0,101.0,40.0,15.0
CA,6027,Inyo County,18039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,9.0,6.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0
CA,6029,Kern County,900202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,1.0,9.0,9.0,8.0,6.0,4.0,24.0,24.0,28.0,29.0,39.0,11.0,20.0,21.0,15.0,42.0,27.0,33.0,6.0,27.0,50.0,70.0,37.0,12.0,13.0,32.0,13.0,20.0,28.0,12.0,16.0,36.0,20.0,54.0,19.0,19.0,19.0,27.0,46.0,30.0,36.0,11.0,29.0,28.0,0.0,93.0,62.0,26.0,32.0,30.0,27.0,50.0,35.0,45.0,42.0,22.0,34.0,34.0,39.0,51.0,62.0,67.0,47.0,5.0,65.0,66.0,69.0,69.0,105.0,72.0,54.0,42.0,44.0,72.0,116.0,70.0,74.0,76.0,72.0,74.0,114.0,65.0,86.0,86.0,85.0,60.0,78.0,116.0,87.0,97.0,75.0,84.0,59.0,74.0,118.0,40.0,0.0,208.0,107.0,113.0,171.0,161.0,30.0,0.0,239.0,174.0,216.0,220.0,216.0,144.0,163.0,0.0,257.0,162.0,153.0,159.0,495.0,719.0,787.0,834.0,1120.0,1135.0,1037.0,832.0,369.0,442.0,1893.0,448.0,1067.0,924.0,547.0,663.0,106.0,577.0,205.0,291.0,285.0,617.0,957.0,857.0,555.0,184.0,320.0,389.0,378.0,304.0,218.0,180.0,216.0,194.0,280.0,257.0,225.0,94.0,286.0,92.0,242.0,107.0,144.0,125.0,94.0,135.0,143.0,161.0,95.0,182.0,40.0,99.0,23.0,169.0,69.0,123.0,59.0,113.0,115.0,66.0,160.0,72.0,113.0,118.0,130.0,63.0,75.0,65.0,73.0,80.0,129.0,0.0,25.0,54.0,55.0,56.0,159.0,100.0,48.0,31.0,87.0,65.0,67.0,90.0,47.0,0.0,142.0,69.0,56.0,80.0,148.0,0.0,75.0,49.0,54.0,79.0,39.0,106.0,38.0,68.0,47.0,0.0,186.0,40.0,154.0
CA,6031,Kings County,152940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0,8.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,15.0,14.0,8.0,1.0,0.0,66.0,12.0,14.0,0.0,39.0,22.0,11.0,21.0,10.0,12.0,32.0,6.0,23.0,10.0,14.0,0.0,27.0,13.0,4.0,0.0,41.0,49.0,0.0,141.0,41.0,10.0,4.0,12.0,9.0,23.0,376.0,15.0,31.0,0.0,284.0,0.0,40.0,0.0,75.0,70.0,51.0,36.0,0.0,35.0,46.0,26.0,0.0,109.0,36.0,81.0,0.0,47.0,54.0,28.0,48.0,50.0,14.0,20.0,0.0,76.0,0.0,23.0,166.0,17.0,34.0,0.0,83.0,38.0,0.0,68.0,32.0,43.0,20.0,106.0,54.0,30.0,64.0,0.0,37.0,71.0,118.0,67.0,135.0,96.0,76.0,41.0,29.0,0.0,124.0,140.0,40.0,234.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,176.0,67.0,99.0,0.0,134.0,26.0,62.0,28.0,44.0,0.0,218.0,0.0,36.0,64.0,0.0,69.0,52.0,0.0,142.0,56.0,45.0,0.0,303.0,49.0,51.0,65.0,0.0,41.0,0.0,145.0,18.0,0.0,68.0,0.0,0.0,76.0,67.0,16.0,0.0,250.0,0.0,35.0,62.0,0.0,193.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,18.0,19.0,0.0,0.0,117.0,4.0,5.0,14.0,11.0,0.0,0.0,27.0,2.0,0.0,25.0,16.0,7.0,0.0,25.0,18.0,0.0,16.0,35.0
CA,6033,Lake County,64386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,6.0,5.0,4.0,19.0,6.0,1.0,1.0,0.0,9.0,2.0,2.0,1.0,7.0,0.0,0.0,13.0,1.0,11.0,4.0,3.0,0.0,0.0,11.0,5.0,2.0,8.0,2.0,0.0,0.0,7.0,5.0,1.0,2.0,12.0,0.0,0.0,13.0,3.0,1.0,0.0,8.0,0.0,0.0,20.0,13.0,7.0,7.0,1.0,0.0,0.0,4.0,3.0,6.0,1.0,8.0,0.0,0.0,13.0,1.0,10.0,1.0,9.0,8.0,0.0,13.0,1.0,4.0,0.0,10.0,0.0,0.0,8.0,0.0,4.0,6.0,12.0,0.0,0.0,26.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,12.0,2.0,2.0,0.0,31.0,0.0,0.0,2.0,8.0,1.0,2.0,17.0,0.0,0.0,14.0,6.0,0.0,1.0,10.0,0.0,0.0,9.0,2.0,2.0,2.0,0.0
CA,6035,Lassen County,30573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,6037,Los Angeles County,10039107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,6.0,0.0,9.0,0.0,11.0,13.0,16.0,25.0,50.0,46.0,41.0,61.0,59.0,58.0,127.0,126.0,137.0,417.0,249.0,339.0,332.0,338.0,537.0,507.0,527.0,521.0,711.0,663.0,420.0,550.0,620.0,425.0,475.0,443.0,319.0,228.0,627.0,449.0,358.0,537.0,630.0,320.0,1475.0,1324.0,1295.0,1073.0,1009.0,590.0,421.0,889.0,559.0,1509.0,697.0,1033.0,679.0,768.0,555.0,1598.0,829.0,783.0,869.0,901.0,480.0,581.0,922.0,1248.0,901.0,930.0,1044.0,671.0,477.0,1122.0,1284.0,1180.0,1015.0,1003.0,933.0,1030.0,1804.0,878.0,1074.0,1788.0,2089.0,1345.0,972.0,1150.0,1116.0,1416.0,1395.0,1293.0,1506.0,800.0,1178.0,1242.0,1811.0,1601.0,1547.0,995.0,773.0,1293.0,2105.0,1038.0,1382.0,2027.0,1761.0,2545.0,2320.0,1228.0,1977.0,1765.0,2139.0,2523.0,2878.0,2757.0,1978.0,2160.0,0.0,0.0,0.0,8903.0,3969.0,2465.0,1734.0,2620.0,2884.0,3307.0,2580.0,4178.0,2702.0,4459.0,2851.0,2722.0,2846.0,3158.0,2628.0,3197.0,1978.0,1909.0,3568.0,1670.0,2033.0,2614.0,4741.0,2489.0,2609.0,2212.0,1474.0,1621.0,1826.0,2298.0,3194.0,3061.0,2594.0,1767.0,0.0,3280.0,2389.0,1942.0,2554.0,2069.0,1188.0,1181.0,900.0,1796.0,1519.0,1708.0,1608.0,1033.0,1198.0,884.0,1609.0,1600.0,1472.0,1298.0,993.0,1019.0,753.0,1414.0,1064.0,1408.0,1135.0,792.0,487.0,420.0,618.0,0.0,2207.0,1110.0,809.0,671.0,393.0,1099.0,1123.0,1245.0,1301.0,980.0,649.0,687.0,1200.0,1081.0,1361.0,1213.0,813.0,654.0,829.0,1015.0,1072.0,1282.0,985.0,927.0,377.0,914.0,1589.0,1220.0,1244.0,1256.0,970.0,847.0,768.0,1266.0,1167.0,1039.0,914.0,315.0,915.0,0.0,1120.0,3579.0,2756.0,2116.0,823.0,854.0,1463.0,1292.0,1701.0,1257.0
